target_id,role,fold,phi,k,n_lig,n_active,n_subsets,metric,h_raw,h_nested,h_ab,h_ba,h_nested_lower95,noise_floor,noise_ci95_low,noise_ci95_high,mde,ratio,h_perm,h_perm_alt,perm_null_q95,u_test_ref,ref_source,ref_columns,u_test_oracle,oracle_columns,u_train_oracle,u_test_of_train_selected,columns_a,columns_b,columns_train_oracle,seed_tag,run_id,method,u_test,selected_receptor_ids,pr_auc,bedroc20,roc_auc,ef1,ef5,ef10
MK14,primary,2,gmean,2,120,24,105,pr_auc,0.12936877635132993,0.10899049763513052,0.06734324557328786,0.1506377496969732,-0.0451830326860936,0.05021476922021516,0.013219506987604537,0.196266463484068,0.14129639569479427,2.170486877220453,-0.22763224944419835,0.29914710090970476,0.3570010257955283,0.5267793503539031,greedy,1DI9+1KV2,0.656148126705233,1DI9+1W82,0.5849951509999688,0.5267793503539031,1DI9+1W82,1R39+1W82,1DI9+1KV2,bootstrap_seed=0,e1_smoke3,train_selected,0.5267793503539031,1DI9+1KV2,0.5267793503539031,0.6420785539406414,0.7964409722222222,5.0,3.333333333333333,2.9166666666666665
MK14,primary,2,gmean,3,120,24,455,pr_auc,0.1397329687253963,0.08534721294588082,0.052143459817386995,0.11855096607437465,-0.084832206008517,0.07686245822376868,-0.01176827791856497,0.2846682736934119,0.21627876578765806,1.1103888025206088,-0.24232866348209248,0.30946055620253354,0.3820616322074888,0.551789219684626,greedy,11OY+1DI9+1KV2,0.6915221884100223,1DI9+1R39+1W82,0.5891577558247967,0.551789219684626,1DI9+1R39+1W82,1BL7+1DI9+1W82,11OY+1DI9+1KV2,bootstrap_seed=0,e1_smoke3,oracle,0.6915221884100223,1DI9+1R39+1W82,0.6915221884100223,0.8655857331984822,0.8350694444444444,5.0,5.0,4.166666666666667
MK14,primary,2,gmean,3,120,24,455,pr_auc,0.1397329687253963,0.08534721294588082,0.052143459817386995,0.11855096607437465,-0.084832206008517,0.07686245822376868,-0.01176827791856497,0.2846682736934119,0.21627876578765806,1.1103888025206088,-0.24232866348209248,0.30946055620253354,0.3820616322074888,0.551789219684626,greedy,11OY+1DI9+1KV2,0.6915221884100223,1DI9+1R39+1W82,0.5891577558247967,0.551789219684626,1DI9+1R39+1W82,1BL7+1DI9+1W82,11OY+1DI9+1KV2,bootstrap_seed=0,e1_smoke3,ref,0.551789219684626,11OY+1DI9+1KV2,0.551789219684626,0.6897152438833802,0.80078125,5.0,4.166666666666667,2.9166666666666665
MK14,primary,2,gmean,3,120,24,455,pr_auc,0.1397329687253963,0.08534721294588082,0.052143459817386995,0.11855096607437465,-0.084832206008517,0.07686245822376868,-0.01176827791856497,0.2846682736934119,0.21627876578765806,1.1103888025206088,-0.24232866348209248,0.30946055620253354,0.3820616322074888,0.551789219684626,greedy,11OY+1DI9+1KV2,0.6915221884100223,1DI9+1R39+1W82,0.5891577558247967,0.551789219684626,1DI9+1R39+1W82,1BL7+1DI9+1W82,11OY+1DI9+1KV2,bootstrap_seed=0,e1_smoke3,greedy,0.551789219684626,11OY+1DI9+1KV2,0.551789219684626,0.6897152438833802,0.80078125,5.0,4.166666666666667,2.9166666666666665
MK14,primary,2,gmean,3,120,24,455,pr_auc,0.1397329687253963,0.08534721294588082,0.052143459817386995,0.11855096607437465,-0.084832206008517,0.07686245822376868,-0.01176827791856497,0.2846682736934119,0.21627876578765806,1.1103888025206088,-0.24232866348209248,0.30946055620253354,0.3820616322074888,0.551789219684626,greedy,11OY+1DI9+1KV2,0.6915221884100223,1DI9+1R39+1W82,0.5891577558247967,0.551789219684626,1DI9+1R39+1W82,1BL7+1DI9+1W82,11OY+1DI9+1KV2,bootstrap_seed=0,e1_smoke3,single,0.42670520267132767,1KV2,0.42670520267132767,0.5253509755883278,0.724609375,5.0,3.333333333333333,2.0833333333333335
MK14,primary,2,gmean,3,120,24,455,pr_auc,0.1397329687253963,0.08534721294588082,0.052143459817386995,0.11855096607437465,-0.084832206008517,0.07686245822376868,-0.01176827791856497,0.2846682736934119,0.21627876578765806,1.1103888025206088,-0.24232866348209248,0.30946055620253354,0.3820616322074888,0.551789219684626,greedy,11OY+1DI9+1KV2,0.6915221884100223,1DI9+1R39+1W82,0.5891577558247967,0.551789219684626,1DI9+1R39+1W82,1BL7+1DI9+1W82,11OY+1DI9+1KV2,bootstrap_seed=0,e1_smoke3,train_selected,0.551789219684626,11OY+1DI9+1KV2,0.551789219684626,0.6897152438833802,0.80078125,5.0,4.166666666666667,2.9166666666666665
MK14,primary,2,hmean,2,120,24,105,pr_auc,0.14945519065413237,0.13128998615693802,0.059635207601090756,0.20294476471278527,-0.04260229417206717,0.04050717276581903,0.0198004534816077,0.1680328776905495,0.11398075905708674,3.2411540276077675,-0.21717104631292,0.28837504237326056,0.3666262369670524,0.5055460886861806,greedy,1DI9+1KV2,0.6550012793403129,1DI9+1W82,0.5755181221052342,0.5055460886861806,1DI9+1W82,1R39+1W82,1DI9+1KV2,bootstrap_seed=0,e1_smoke3,oracle,0.6550012793403129,1DI9+1W82,0.6550012793403129,0.8044040046900185,0.8385416666666666,5.0,5.0,3.333333333333333
MK14,primary,2,hmean,2,120,24,105,pr_auc,0.14945519065413237,0.13128998615693802,0.059635207601090756,0.20294476471278527,-0.04260229417206717,0.04050717276581903,0.0198004534816077,0.1680328776905495,0.11398075905708674,3.2411540276077675,-0.21717104631292,0.28837504237326056,0.3666262369670524,0.5055460886861806,greedy,1DI9+1KV2,0.6550012793403129,1DI9+1W82,0.5755181221052342,0.5055460886861806,1DI9+1W82,1R39+1W82,1DI9+1KV2,bootstrap_seed=0,e1_smoke3,ref,0.5055460886861806,1DI9+1KV2,0.5055460886861806,0.6063202122739021,0.79296875,5.0,3.333333333333333,2.5
MK14,primary,2,hmean,2,120,24,105,pr_auc,0.14945519065413237,0.13128998615693802,0.059635207601090756,0.20294476471278527,-0.04260229417206717,0.04050717276581903,0.0198004534816077,0.1680328776905495,0.11398075905708674,3.2411540276077675,-0.21717104631292,0.28837504237326056,0.3666262369670524,0.5055460886861806,greedy,1DI9+1KV2,0.6550012793403129,1DI9+1W82,0.5755181221052342,0.5055460886861806,1DI9+1W82,1R39+1W82,1DI9+1KV2,bootstrap_seed=0,e1_smoke3,greedy,0.5055460886861806,1DI9+1KV2,0.5055460886861806,0.6063202122739021,0.79296875,5.0,3.333333333333333,2.5
MK14,primary,2,hmean,2,120,24,105,pr_auc,0.14945519065413237,0.13128998615693802,0.059635207601090756,0.20294476471278527,-0.04260229417206717,0.04050717276581903,0.0198004534816077,0.1680328776905495,0.11398075905708674,3.2411540276077675,-0.21717104631292,0.28837504237326056,0.3666262369670524,0.5055460886861806,greedy,1DI9+1KV2,0.6550012793403129,1DI9+1W82,0.5755181221052342,0.5055460886861806,1DI9+1W82,1R39+1W82,1DI9+1KV2,bootstrap_seed=0,e1_smoke3,single,0.42670520267132767,1KV2,0.42670520267132767,0.5253509755883278,0.724609375,5.0,3.333333333333333,2.0833333333333335
MK14,primary,2,hmean,2,120,24,105,pr_auc,0.14945519065413237,0.13128998615693802,0.059635207601090756,0.20294476471278527,-0.04260229417206717,0.04050717276581903,0.0198004534816077,0.1680328776905495,0.11398075905708674,3.2411540276077675,-0.21717104631292,0.28837504237326056,0.3666262369670524,0.5055460886861806,greedy,1DI9+1KV2,0.6550012793403129,1DI9+1W82,0.5755181221052342,0.5055460886861806,1DI9+1W82,1R39+1W82,1DI9+1KV2,bootstrap_seed=0,e1_smoke3,train_selected,0.5055460886861806,1DI9+1KV2,0.5055460886861806,0.6063202122739021,0.79296875,5.0,3.333333333333333,2.5
MK14,primary,2,hmean,3,120,24,455,pr_auc,0.1464284105645578,0.09630341207660742,0.048616498117694196,0.14399032603552064,-0.08238563667083515,0.06357793762361402,-0.0012732619365405503,0.2667269964853833,0.17889823196297117,1.5147300412091151,-0.2329933212514833,0.3087213371618772,0.3794217318160411,0.5417146584133605,greedy,11OY+1DI9+1KV2,0.6881430689779183,1DI9+1R39+1W82,0.592137884603776,0.5417146584133605,1DI9+1R39+1W82,1BL7+1DI9+1W82,11OY+1DI9+1KV2,bootstrap_seed=0,e1_smoke3,oracle,0.6881430689779183,1DI9+1R39+1W82,0.6881430689779183,0.8617061637309579,0.8337673611111112,5.0,5.0,4.166666666666667
MK14,primary,2,hmean,3,120,24,455,pr_auc,0.1464284105645578,0.09630341207660742,0.048616498117694196,0.14399032603552064,-0.08238563667083515,0.06357793762361402,-0.0012732619365405503,0.2667269964853833,0.17889823196297117,1.5147300412091151,-0.2329933212514833,0.3087213371618772,0.3794217318160411,0.5417146584133605,greedy,11OY+1DI9+1KV2,0.6881430689779183,1DI9+1R39+1W82,0.592137884603776,0.5417146584133605,1DI9+1R39+1W82,1BL7+1DI9+1W82,11OY+1DI9+1KV2,bootstrap_seed=0,e1_smoke3,ref,0.5417146584133605,11OY+1DI9+1KV2,0.5417146584133605,0.6629974651115151,0.8012152777777778,5.0,3.333333333333333,2.9166666666666665
MK14,primary,2,hmean,3,120,24,455,pr_auc,0.1464284105645578,0.09630341207660742,0.048616498117694196,0.14399032603552064,-0.08238563667083515,0.06357793762361402,-0.0012732619365405503,0.2667269964853833,0.17889823196297117,1.5147300412091151,-0.2329933212514833,0.3087213371618772,0.3794217318160411,0.5417146584133605,greedy,11OY+1DI9+1KV2,0.6881430689779183,1DI9+1R39+1W82,0.592137884603776,0.5417146584133605,1DI9+1R39+1W82,1BL7+1DI9+1W82,11OY+1DI9+1KV2,bootstrap_seed=0,e1_smoke3,greedy,0.5417146584133605,11OY+1DI9+1KV2,0.5417146584133605,0.6629974651115151,0.8012152777777778,5.0,3.333333333333333,2.9166666666666665
MK14,primary,2,hmean,3,120,24,455,pr_auc,0.1464284105645578,0.09630341207660742,0.048616498117694196,0.14399032603552064,-0.08238563667083515,0.06357793762361402,-0.0012732619365405503,0.2667269964853833,0.17889823196297117,1.5147300412091151,-0.2329933212514833,0.3087213371618772,0.3794217318160411,0.5417146584133605,greedy,11OY+1DI9+1KV2,0.6881430689779183,1DI9+1R39+1W82,0.592137884603776,0.5417146584133605,1DI9+1R39+1W82,1BL7+1DI9+1W82,11OY+1DI9+1KV2,bootstrap_seed=0,e1_smoke3,single,0.42670520267132767,1KV2,0.42670520267132767,0.5253509755883278,0.724609375,5.0,3.333333333333333,2.0833333333333335
MK14,primary,2,hmean,3,120,24,455,pr_auc,0.1464284105645578,0.09630341207660742,0.048616498117694196,0.14399032603552064,-0.08238563667083515,0.06357793762361402,-0.0012732619365405503,0.2667269964853833,0.17889823196297117,1.5147300412091151,-0.2329933212514833,0.3087213371618772,0.3794217318160411,0.5417146584133605,greedy,11OY+1DI9+1KV2,0.6881430689779183,1DI9+1R39+1W82,0.592137884603776,0.5417146584133605,1DI9+1R39+1W82,1BL7+1DI9+1W82,11OY+1DI9+1KV2,bootstrap_seed=0,e1_smoke3,train_selected,0.5417146584133605,11OY+1DI9+1KV2,0.5417146584133605,0.6629974651115151,0.8012152777777778,5.0,3.333333333333333,2.9166666666666665
MK14,primary,2,max,2,120,24,105,pr_auc,0.24145182333453546,0.13027123286861916,-0.0786099831406713,0.33915244887790963,-0.04271707160560521,0.07751829802920604,-0.2728910952956569,0.011081545415405692,0.21812419497314492,1.6805223564059386,-0.15789911436348042,0.26880608830784725,0.3993509376980159,0.42670520267132767,single,1KV2,0.6681570260058631,1A9U+1DI9,0.5109852013943788,0.29673419353406955,1DI9+1W83,1A9U+1DI9,1KV1+1KV2,bootstrap_seed=0,e1_smoke3,oracle,0.6681570260058631,1A9U+1DI9,0.5762938717046212,0.7183643574326836,0.8107638888888888,5.0,4.166666666666667,3.333333333333333
MK14,primary,2,max,2,120,24,105,pr_auc,0.24145182333453546,0.13027123286861916,-0.0786099831406713,0.33915244887790963,-0.04271707160560521,0.07751829802920604,-0.2728910952956569,0.011081545415405692,0.21812419497314492,1.6805223564059386,-0.15789911436348042,0.26880608830784725,0.3993509376980159,0.42670520267132767,single,1KV2,0.6681570260058631,1A9U+1DI9,0.5109852013943788,0.29673419353406955,1DI9+1W83,1A9U+1DI9,1KV1+1KV2,bootstrap_seed=0,e1_smoke3,ref,0.42670520267132767,1KV2,0.42670520267132767,0.5253509755883278,0.724609375,5.0,3.333333333333333,2.0833333333333335
MK14,primary,2,max,2,120,24,105,pr_auc,0.24145182333453546,0.13027123286861916,-0.0786099831406713,0.33915244887790963,-0.04271707160560521,0.07751829802920604,-0.2728910952956569,0.011081545415405692,0.21812419497314492,1.6805223564059386,-0.15789911436348042,0.26880608830784725,0.3993509376980159,0.42670520267132767,single,1KV2,0.6681570260058631,1A9U+1DI9,0.5109852013943788,0.29673419353406955,1DI9+1W83,1A9U+1DI9,1KV1+1KV2,bootstrap_seed=0,e1_smoke3,greedy,0.29673419353406955,1KV1+1KV2,0.29673419353406955,0.2589480232791438,0.6529947916666666,0.0,0.8333333333333333,1.6666666666666665
MK14,primary,2,max,2,120,24,105,pr_auc,0.24145182333453546,0.13027123286861916,-0.0786099831406713,0.33915244887790963,-0.04271707160560521,0.07751829802920604,-0.2728910952956569,0.011081545415405692,0.21812419497314492,1.6805223564059386,-0.15789911436348042,0.26880608830784725,0.3993509376980159,0.42670520267132767,single,1KV2,0.6681570260058631,1A9U+1DI9,0.5109852013943788,0.29673419353406955,1DI9+1W83,1A9U+1DI9,1KV1+1KV2,bootstrap_seed=0,e1_smoke3,single,0.42670520267132767,1KV2,0.42670520267132767,0.5253509755883278,0.724609375,5.0,3.333333333333333,2.0833333333333335
MK14,primary,2,max,2,120,24,105,pr_auc,0.24145182333453546,0.13027123286861916,-0.0786099831406713,0.33915244887790963,-0.04271707160560521,0.07751829802920604,-0.2728910952956569,0.011081545415405692,0.21812419497314492,1.6805223564059386,-0.15789911436348042,0.26880608830784725,0.3993509376980159,0.42670520267132767,single,1KV2,0.6681570260058631,1A9U+1DI9,0.5109852013943788,0.29673419353406955,1DI9+1W83,1A9U+1DI9,1KV1+1KV2,bootstrap_seed=0,e1_smoke3,train_selected,0.29673419353406955,1KV1+1KV2,0.29673419353406955,0.2589480232791438,0.6529947916666666,0.0,0.8333333333333333,1.6666666666666665
MK14,primary,2,max,3,120,24,455,pr_auc,0.24219674225742055,0.1562857597487296,0.01568097538145441,0.2968905441160048,-0.017888697567570156,0.10226749588753944,-0.11141008694053695,0.2864182900091809,0.2877645121153781,1.5282055983906406,-0.16274297844293595,0.2639622242283917,0.4049397207003565,0.42670520267132767,single,1KV2,0.6689019449287482,11OY+1A9U+1DI9,0.5076759396882796,0.5187553546325897,1BL7+1DI9+1W83,1A9U+1DI9+1KV2,1DI9+1KV2+1W83,bootstrap_seed=0,e1_smoke3,oracle,0.6689019449287482,11OY+1A9U+1DI9,0.6258913417502141,0.7960775106996847,0.8170572916666666,5.0,4.166666666666667,4.166666666666667
MK14,primary,2,max,3,120,24,455,pr_auc,0.24219674225742055,0.1562857597487296,0.01568097538145441,0.2968905441160048,-0.017888697567570156,0.10226749588753944,-0.11141008694053695,0.2864182900091809,0.2877645121153781,1.5282055983906406,-0.16274297844293595,0.2639622242283917,0.4049397207003565,0.42670520267132767,single,1KV2,0.6689019449287482,11OY+1A9U+1DI9,0.5076759396882796,0.5187553546325897,1BL7+1DI9+1W83,1A9U+1DI9+1KV2,1DI9+1KV2+1W83,bootstrap_seed=0,e1_smoke3,ref,0.42670520267132767,1KV2,0.42670520267132767,0.5253509755883278,0.724609375,5.0,3.333333333333333,2.0833333333333335
MK14,primary,2,max,3,120,24,455,pr_auc,0.24219674225742055,0.1562857597487296,0.01568097538145441,0.2968905441160048,-0.017888697567570156,0.10226749588753944,-0.11141008694053695,0.2864182900091809,0.2877645121153781,1.5282055983906406,-0.16274297844293595,0.2639622242283917,0.4049397207003565,0.42670520267132767,single,1KV2,0.6689019449287482,11OY+1A9U+1DI9,0.5076759396882796,0.5187553546325897,1BL7+1DI9+1W83,1A9U+1DI9+1KV2,1DI9+1KV2+1W83,bootstrap_seed=0,e1_smoke3,greedy,0.5338009253417846,1DI9+1KV1+1KV2,0.5338009253417846,0.7043031429337837,0.7575954861111112,5.0,4.166666666666667,3.333333333333333
MK14,primary,2,max,3,120,24,455,pr_auc,0.24219674225742055,0.1562857597487296,0.01568097538145441,0.2968905441160048,-0.017888697567570156,0.10226749588753944,-0.11141008694053695,0.2864182900091809,0.2877645121153781,1.5282055983906406,-0.16274297844293595,0.2639622242283917,0.4049397207003565,0.42670520267132767,single,1KV2,0.6689019449287482,11OY+1A9U+1DI9,0.5076759396882796,0.5187553546325897,1BL7+1DI9+1W83,1A9U+1DI9+1KV2,1DI9+1KV2+1W83,bootstrap_seed=0,e1_smoke3,single,0.42670520267132767,1KV2,0.42670520267132767,0.5253509755883278,0.724609375,5.0,3.333333333333333,2.0833333333333335
MK14,primary,2,max,3,120,24,455,pr_auc,0.24219674225742055,0.1562857597487296,0.01568097538145441,0.2968905441160048,-0.017888697567570156,0.10226749588753944,-0.11141008694053695,0.2864182900091809,0.2877645121153781,1.5282055983906406,-0.16274297844293595,0.2639622242283917,0.4049397207003565,0.42670520267132767,single,1KV2,0.6689019449287482,11OY+1A9U+1DI9,0.5076759396882796,0.5187553546325897,1BL7+1DI9+1W83,1A9U+1DI9+1KV2,1DI9+1KV2+1W83,bootstrap_seed=0,e1_smoke3,train_selected,0.5187553546325897,1DI9+1KV2+1W83,0.5187553546325897,0.6416453915628366,0.8042534722222222,2.5,3.333333333333333,3.333333333333333
MK14,primary,2,mean,2,120,24,105,pr_auc,0.09617416394915246,0.08295377893698191,0.04837033645245448,0.11753722142150935,-0.05864160671493113,0.05742968279702444,0.030222807220538928,0.243551872603968,0.16159801809560354,1.4444408343707573,-0.265641248624472,0.2902446113297136,0.3618154125736245,0.5558858599541856,greedy,1DI9+1KV2,0.6520600239033381,1DI9+1W82,0.5904464464955106,0.5558858599541856,1DI9+1W82,1R39+1W82,1DI9+1KV2,bootstrap_seed=0,e1_smoke3,oracle,0.6520600239033381,1DI9+1W82,0.6520600239033381,0.8015204370615456,0.8385416666666666,5.0,5.0,3.75
MK14,primary,2,mean,2,120,24,105,pr_auc,0.09617416394915246,0.08295377893698191,0.04837033645245448,0.11753722142150935,-0.05864160671493113,0.05742968279702444,0.030222807220538928,0.243551872603968,0.16159801809560354,1.4444408343707573,-0.265641248624472,0.2902446113297136,0.3618154125736245,0.5558858599541856,greedy,1DI9+1KV2,0.6520600239033381,1DI9+1W82,0.5904464464955106,0.5558858599541856,1DI9+1W82,1R39+1W82,1DI9+1KV2,bootstrap_seed=0,e1_smoke3,ref,0.5558858599541856,1DI9+1KV2,0.5558858599541856,0.6910414902593961,0.8009982638888888,5.0,4.166666666666667,2.9166666666666665
MK14,primary,2,mean,2,120,24,105,pr_auc,0.09617416394915246,0.08295377893698191,0.04837033645245448,0.11753722142150935,-0.05864160671493113,0.05742968279702444,0.030222807220538928,0.243551872603968,0.16159801809560354,1.4444408343707573,-0.265641248624472,0.2902446113297136,0.3618154125736245,0.5558858599541856,greedy,1DI9+1KV2,0.6520600239033381,1DI9+1W82,0.5904464464955106,0.5558858599541856,1DI9+1W82,1R39+1W82,1DI9+1KV2,bootstrap_seed=0,e1_smoke3,greedy,0.5558858599541856,1DI9+1KV2,0.5558858599541856,0.6910414902593961,0.8009982638888888,5.0,4.166666666666667,2.9166666666666665
MK14,primary,2,mean,2,120,24,105,pr_auc,0.09617416394915246,0.08295377893698191,0.04837033645245448,0.11753722142150935,-0.05864160671493113,0.05742968279702444,0.030222807220538928,0.243551872603968,0.16159801809560354,1.4444408343707573,-0.265641248624472,0.2902446113297136,0.3618154125736245,0.5558858599541856,greedy,1DI9+1KV2,0.6520600239033381,1DI9+1W82,0.5904464464955106,0.5558858599541856,1DI9+1W82,1R39+1W82,1DI9+1KV2,bootstrap_seed=0,e1_smoke3,single,0.42670520267132767,1KV2,0.42670520267132767,0.5253509755883278,0.724609375,5.0,3.333333333333333,2.0833333333333335
MK14,primary,2,mean,2,120,24,105,pr_auc,0.09617416394915246,0.08295377893698191,0.04837033645245448,0.11753722142150935,-0.05864160671493113,0.05742968279702444,0.030222807220538928,0.243551872603968,0.16159801809560354,1.4444408343707573,-0.265641248624472,0.2902446113297136,0.3618154125736245,0.5558858599541856,greedy,1DI9+1KV2,0.6520600239033381,1DI9+1W82,0.5904464464955106,0.5558858599541856,1DI9+1W82,1R39+1W82,1DI9+1KV2,bootstrap_seed=0,e1_smoke3,train_selected,0.5558858599541856,1DI9+1KV2,0.5558858599541856,0.6910414902593961,0.8009982638888888,5.0,4.166666666666667,2.9166666666666665
MK14,primary,2,mean,3,120,24,455,pr_auc,0.22789193469094304,0.18511604307689655,0.16045557753638312,0.20977650861740998,0.02624332427666403,0.06474742795143934,-0.09725241152467382,0.16162437232450608,0.18218899224501023,2.8590485975092914,-0.1621790925094172,0.28458992526832383,0.39007102720036024,0.44676901777774103,greedy,1DI9+1KV1+1KV2,0.6746609524686841,1DI9+1R39+1W82,0.5724185303848494,0.44676901777774103,1DI9+1R39+1W82,1BL7+1DI9+1W82,1DI9+1KV1+1KV2,bootstrap_seed=0,e1_smoke3,oracle,0.6746609524686841,1DI9+1R39+1W82,0.6746609524686841,0.8425358458560549,0.8315972222222222,5.0,5.0,4.166666666666667
MK14,primary,2,mean,3,120,24,455,pr_auc,0.22789193469094304,0.18511604307689655,0.16045557753638312,0.20977650861740998,0.02624332427666403,0.06474742795143934,-0.09725241152467382,0.16162437232450608,0.18218899224501023,2.8590485975092914,-0.1621790925094172,0.28458992526832383,0.39007102720036024,0.44676901777774103,greedy,1DI9+1KV1+1KV2,0.6746609524686841,1DI9+1R39+1W82,0.5724185303848494,0.44676901777774103,1DI9+1R39+1W82,1BL7+1DI9+1W82,1DI9+1KV1+1KV2,bootstrap_seed=0,e1_smoke3,ref,0.44676901777774103,1DI9+1KV1+1KV2,0.44676901777774103,0.5024390166277141,0.7699652777777778,2.5,2.5,2.0833333333333335
MK14,primary,2,mean,3,120,24,455,pr_auc,0.22789193469094304,0.18511604307689655,0.16045557753638312,0.20977650861740998,0.02624332427666403,0.06474742795143934,-0.09725241152467382,0.16162437232450608,0.18218899224501023,2.8590485975092914,-0.1621790925094172,0.28458992526832383,0.39007102720036024,0.44676901777774103,greedy,1DI9+1KV1+1KV2,0.6746609524686841,1DI9+1R39+1W82,0.5724185303848494,0.44676901777774103,1DI9+1R39+1W82,1BL7+1DI9+1W82,1DI9+1KV1+1KV2,bootstrap_seed=0,e1_smoke3,greedy,0.44676901777774103,1DI9+1KV1+1KV2,0.44676901777774103,0.5024390166277141,0.7699652777777778,2.5,2.5,2.0833333333333335
MK14,primary,2,mean,3,120,24,455,pr_auc,0.22789193469094304,0.18511604307689655,0.16045557753638312,0.20977650861740998,0.02624332427666403,0.06474742795143934,-0.09725241152467382,0.16162437232450608,0.18218899224501023,2.8590485975092914,-0.1621790925094172,0.28458992526832383,0.39007102720036024,0.44676901777774103,greedy,1DI9+1KV1+1KV2,0.6746609524686841,1DI9+1R39+1W82,0.5724185303848494,0.44676901777774103,1DI9+1R39+1W82,1BL7+1DI9+1W82,1DI9+1KV1+1KV2,bootstrap_seed=0,e1_smoke3,single,0.42670520267132767,1KV2,0.42670520267132767,0.5253509755883278,0.724609375,5.0,3.333333333333333,2.0833333333333335
MK14,primary,2,mean,3,120,24,455,pr_auc,0.22789193469094304,0.18511604307689655,0.16045557753638312,0.20977650861740998,0.02624332427666403,0.06474742795143934,-0.09725241152467382,0.16162437232450608,0.18218899224501023,2.8590485975092914,-0.1621790925094172,0.28458992526832383,0.39007102720036024,0.44676901777774103,greedy,1DI9+1KV1+1KV2,0.6746609524686841,1DI9+1R39+1W82,0.5724185303848494,0.44676901777774103,1DI9+1R39+1W82,1BL7+1DI9+1W82,1DI9+1KV1+1KV2,bootstrap_seed=0,e1_smoke3,train_selected,0.44676901777774103,1DI9+1KV1+1KV2,0.44676901777774103,0.5024390166277141,0.7699652777777778,2.5,2.5,2.0833333333333335
MK14,primary,2,min,2,120,24,105,pr_auc,0.06752158828456356,-0.05771631036931604,-0.08643429907391909,-0.028998321664713,-0.1965728858961408,0.05306988860164998,0.013480713484336371,0.235977098600283,0.1493302487651114,-1.087552883378798,-0.3069575494198386,0.20773443372584094,0.37447913770440217,0.5146919831456795,greedy,11OY+1KV2,0.5822135714302431,1OUY+1W82,0.5596729639231839,0.5146919831456795,1DI9+1R39,11OY+1W83,11OY+1KV2,bootstrap_seed=0,e1_smoke3,oracle,0.5822135714302431,1OUY+1W82,0.5772660551135472,0.7387048586997573,0.7814670138888888,5.0,4.166666666666667,3.75
MK14,primary,2,min,2,120,24,105,pr_auc,0.06752158828456356,-0.05771631036931604,-0.08643429907391909,-0.028998321664713,-0.1965728858961408,0.05306988860164998,0.013480713484336371,0.235977098600283,0.1493302487651114,-1.087552883378798,-0.3069575494198386,0.20773443372584094,0.37447913770440217,0.5146919831456795,greedy,11OY+1KV2,0.5822135714302431,1OUY+1W82,0.5596729639231839,0.5146919831456795,1DI9+1R39,11OY+1W83,11OY+1KV2,bootstrap_seed=0,e1_smoke3,ref,0.5146919831456795,11OY+1KV2,0.5146919831456795,0.6222113914177567,0.7907986111111112,5.0,3.333333333333333,3.333333333333333
MK14,primary,2,min,2,120,24,105,pr_auc,0.06752158828456356,-0.05771631036931604,-0.08643429907391909,-0.028998321664713,-0.1965728858961408,0.05306988860164998,0.013480713484336371,0.235977098600283,0.1493302487651114,-1.087552883378798,-0.3069575494198386,0.20773443372584094,0.37447913770440217,0.5146919831456795,greedy,11OY+1KV2,0.5822135714302431,1OUY+1W82,0.5596729639231839,0.5146919831456795,1DI9+1R39,11OY+1W83,11OY+1KV2,bootstrap_seed=0,e1_smoke3,greedy,0.5146919831456795,11OY+1KV2,0.5146919831456795,0.6222113914177567,0.7907986111111112,5.0,3.333333333333333,3.333333333333333
MK14,primary,2,min,2,120,24,105,pr_auc,0.06752158828456356,-0.05771631036931604,-0.08643429907391909,-0.028998321664713,-0.1965728858961408,0.05306988860164998,0.013480713484336371,0.235977098600283,0.1493302487651114,-1.087552883378798,-0.3069575494198386,0.20773443372584094,0.37447913770440217,0.5146919831456795,greedy,11OY+1KV2,0.5822135714302431,1OUY+1W82,0.5596729639231839,0.5146919831456795,1DI9+1R39,11OY+1W83,11OY+1KV2,bootstrap_seed=0,e1_smoke3,single,0.42670520267132767,1KV2,0.42670520267132767,0.5253509755883278,0.724609375,5.0,3.333333333333333,2.0833333333333335
MK14,primary,2,min,2,120,24,105,pr_auc,0.06752158828456356,-0.05771631036931604,-0.08643429907391909,-0.028998321664713,-0.1965728858961408,0.05306988860164998,0.013480713484336371,0.235977098600283,0.1493302487651114,-1.087552883378798,-0.3069575494198386,0.20773443372584094,0.37447913770440217,0.5146919831456795,greedy,11OY+1KV2,0.5822135714302431,1OUY+1W82,0.5596729639231839,0.5146919831456795,1DI9+1R39,11OY+1W83,11OY+1KV2,bootstrap_seed=0,e1_smoke3,train_selected,0.5146919831456795,11OY+1KV2,0.5146919831456795,0.6222113914177567,0.7907986111111112,5.0,3.333333333333333,3.333333333333333
MK14,primary,2,min,3,120,24,455,pr_auc,0.11822009434456249,0.0037208612220759885,-0.12058284470075864,0.12802456714491062,-0.18937104573714664,0.05290840676613612,0.013177472843296834,0.23262365927047718,0.14887586449365878,0.07032646510265955,-0.26437759451293874,0.24889174377967183,0.38259768885750123,0.5132693382926106,greedy,11OY+1BL7+1KV2,0.631489432637173,1BL6+1OUY+1W82,0.5687484645858578,0.5132693382926106,11OY+1A9U+1W82,1BL7+1M7Q+1W82,11OY+1BL7+1KV2,bootstrap_seed=0,e1_smoke3,oracle,0.631489432637173,1BL6+1OUY+1W82,0.5395719831717989,0.6776119149842159,0.791015625,5.0,3.333333333333333,2.9166666666666665
