target_id,role,phi,k,n_folds,h_nested,h_lower95,noise_floor,ratio,h_raw,h_perm,go_folds,verdict
BACE1_seed20260822,sensitivity,min,4,5,0.03145577672896733,-0.06133754216652332,0.05575794747295404,0.5641487564481328,0.1045109129061577,,0,NO-GO
BACE1_seed20260822,sensitivity,min,5,5,0.005878769423456673,-0.10037417742775549,0.05618335402171924,0.10463543029460418,0.09167760999983246,,0,NO-GO
BACE1_seed20260822,sensitivity,min,6,5,0.01516676840021618,-0.07816242107198923,0.056178742365058376,0.2699734412290705,0.09269964079021506,,0,NO-GO
BACE1_seed20260822,sensitivity,ranksum,1,5,-0.07840249181131652,-0.17168531802154305,0.0,nan,0.01678650957974227,,0,NO-GO
BACE1_seed20260822,sensitivity,ranksum,2,5,-0.08505894508690429,-0.18826879207004268,0.02795429827403175,-3.04278591625103,0.019839614788469462,-0.36588312643173393,0,NO-GO
BACE1_seed20260822,sensitivity,ranksum,3,5,-0.024746887034233556,-0.14072247759971,0.03888415528484769,-0.6364259903024531,0.06047817641058347,-0.3261455496992308,0,NO-GO
BACE1_seed20260822,sensitivity,ranksum,4,5,-0.03655848485295045,-0.15982747395067198,0.03908841994104224,-0.9352766089827181,0.06296580836106579,,0,NO-GO
BACE1_seed20260822,sensitivity,ranksum,5,5,-0.029684667097052243,-0.1360223441413007,0.03954315293451606,-0.7506904456053469,0.04718608827711192,,0,NO-GO
BACE1_seed20260822,sensitivity,ranksum,6,5,-0.03205130017399251,-0.13084065032509615,0.04575683702455176,-0.7004701867131843,0.04017677918305055,,0,NO-GO
BACE1_seed20260822,sensitivity,rrf,1,5,-0.07840249181131652,-0.17168531802154305,0.0,nan,0.01678650957974227,,0,NO-GO
BACE1_seed20260822,sensitivity,rrf,2,5,-0.04974650970254675,-0.1351041909024662,0.0321361076424597,-1.5479942454766793,0.028304292528461693,-0.35440922930230034,0,NO-GO
BACE1_seed20260822,sensitivity,rrf,3,5,-0.05992401504053426,-0.17220489288031832,0.04023228216437179,-1.4894510531545422,0.050731252875964084,-0.3310194755462218,0,NO-GO
BACE1_seed20260822,sensitivity,rrf,4,5,-0.040336534490330936,-0.14328603629108114,0.04121122336715656,-0.9787754692688228,0.05835585459197775,,0,NO-GO
BACE1_seed20260822,sensitivity,rrf,5,5,-0.04342863820999024,-0.1452417645851715,0.03933278093540105,-1.104133427059635,0.050551138958854894,,0,NO-GO
