target_id,phi,policy,budget,n_folds,folds,mean_delta,worst_fold_delta,positive_folds,bootstrap_mean,se,ci95_low,ci95_high,mde
FA10,mean,s3_top10,2400,5,1|2|3|4|5,-0.005060814915914319,-0.049565958342463246,2,-0.007486614026568429,0.013397927825820779,-0.03529584032490004,0.017649228028605857,0.039523857580422886
FA10,mean,s3_top25,2400,5,1|2|3|4|5,0.016016247525783938,-0.014161422255221656,3,0.010566807638984451,0.01649081860594059,-0.022570792793308724,0.04195999428900692,0.04864787857042025
FA10,mean,s3_top50,2400,5,1|2|3|4|5,0.03240979796340198,-0.010307383798516478,4,0.029443127734196616,0.01649464003123327,-0.0034415768218973458,0.06219139384186625,0.04865915176661787
FA10,mean,s4_scaffold25,2400,5,1|2|3|4|5,0.04606771216585917,-0.000879591967475668,4,0.04194251497699351,0.019724941122215647,0.004274106817329855,0.08010920265533826,0.05818853287104628
FA10,mean,s4_scaffold50,2400,5,1|2|3|4|5,0.034645023897549025,0.008218090058769278,5,0.031888479616492466,0.015837488406485228,-0.00011551854727190005,0.062355732305638484,0.04672055592083125
FA10,mean,s5_score_oracle,2400,5,1|2|3|4|5,0.02905608233884476,-0.012050312950266151,4,0.02564566931383417,0.017494267242685487,-0.00720223488211331,0.060632289652915734,0.05160804983896081
FA10,mean,s2_uniform,3600,5,1|2|3|4|5,0.03490938833443734,-0.005976087478747671,4,0.032997153108282086,0.01735894148939535,0.00023234150224972922,0.06738676778379775,0.051208839164777684
FA10,mean,s3_top10,3600,5,1|2|3|4|5,-0.005060814915914319,-0.049565958342463246,2,-0.007486614026568429,0.013397927825820779,-0.03529584032490004,0.017649228028605857,0.039523857580422886
FA10,mean,s3_top25,3600,5,1|2|3|4|5,0.016016247525783938,-0.014161422255221656,3,0.010566807638984451,0.01649081860594059,-0.022570792793308724,0.04195999428900692,0.04864787857042025
FA10,mean,s3_top50,3600,5,1|2|3|4|5,0.03354197782200868,-0.015012106625448163,4,0.02944094672350213,0.0180100846624166,-0.006150411008211979,0.06540169016219306,0.05312971009120245
FA10,mean,s4_scaffold25,3600,5,1|2|3|4|5,0.04606771216585917,-0.000879591967475668,4,0.04194251497699351,0.019724941122215647,0.004274106817329855,0.08010920265533826,0.05818853287104628
FA10,mean,s4_scaffold50,3600,5,1|2|3|4|5,0.03153467509210875,0.003157289704344035,5,0.027160999395653043,0.017616609658462148,-0.008048105471778122,0.06180937491647012,0.05196895969607189
FA10,mean,s5_score_oracle,3600,5,1|2|3|4|5,0.02982187150744266,-0.013413444357788573,4,0.026421459454366015,0.017338463630104068,-0.005825172311276659,0.06110102908660467,0.05114842952496602
FA10,mean,s2_uniform,4800,5,1|2|3|4|5,0.03631958427925302,-0.005261351820472382,4,0.03256397922131771,0.016569356861636922,-9.020560463470814e-05,0.06564501057370936,0.0488795662517626
FA10,mean,s3_top10,4800,5,1|2|3|4|5,-0.005060814915914319,-0.049565958342463246,2,-0.007486614026568429,0.013397927825820779,-0.03529584032490004,0.017649228028605857,0.039523857580422886
FA10,mean,s3_top25,4800,5,1|2|3|4|5,0.016016247525783938,-0.014161422255221656,3,0.010566807638984451,0.01649081860594059,-0.022570792793308724,0.04195999428900692,0.04864787857042025
FA10,mean,s3_top50,4800,5,1|2|3|4|5,0.022524290923249497,-0.01316358575278731,4,0.017745450026499125,0.018028496522063793,-0.01715036445287295,0.052542056272247104,0.05318402503661393
FA10,mean,s4_scaffold25,4800,5,1|2|3|4|5,0.04606771216585917,-0.000879591967475668,4,0.04194251497699351,0.019724941122215647,0.004274106817329855,0.08010920265533826,0.05818853287104628
FA10,mean,s4_scaffold50,4800,5,1|2|3|4|5,0.031516019543742196,0.0006799401244412806,5,0.027369223115129855,0.0172320044225117,-0.006140555701453537,0.06159521523867926,0.05083437509701961
FA10,mean,s5_score_oracle,4800,5,1|2|3|4|5,0.030054369097191995,-0.02171136293708542,4,0.026427941016695704,0.017647065950507704,-0.006389750210298122,0.06185052454920565,0.05205880569053355
FA10,min,s2_uniform,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
FA10,min,s3_top10,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
FA10,min,s3_top25,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
FA10,min,s3_top50,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
FA10,min,s4_scaffold25,600,5,1|2|3|4|5,0.06936002204347717,0.02912484323265463,5,0.06413533627272971,0.01751766938615186,0.03358043344208418,0.10031198589293816,0.05167708611064895
FA10,min,s4_scaffold50,600,5,1|2|3|4|5,0.05120201352405993,-0.005906544931341462,4,0.04586448618751542,0.014701513000298504,0.01880717477215976,0.07714974325031468,0.04336943097429598
FA10,min,s5_score_oracle,600,5,1|2|3|4|5,0.004742872079588517,-0.04417219692442054,3,0.0033953278693583094,0.01948179512280768,-0.035277910266144574,0.04108603976190873,0.057471252708263997
FA10,min,s2_uniform,1200,5,1|2|3|4|5,0.029972086367931867,-0.0021192217416496906,4,0.027612174440384746,0.013704971378494352,0.0015770866936669632,0.055520371595887366,0.04042963538461956
FA10,min,s3_top10,1200,5,1|2|3|4|5,0.0060807479557479175,-0.015909090909090984,4,0.0036817791200280717,0.007192347806143193,-0.008090306061459922,0.020154438086423324,0.021217410188687575
FA10,min,s3_top25,1200,5,1|2|3|4|5,0.007486685993083569,-0.03478036017703212,3,0.005459916105004396,0.01241494127868038,-0.01952965875728681,0.029466518645832822,0.03662404943115271
FA10,min,s3_top50,1200,5,1|2|3|4|5,0.029058761001091966,-0.01628029650727858,4,0.027400526060688876,0.015005915239554307,-0.0006795756094712972,0.05769207458512305,0.04426741690972708
FA10,min,s4_scaffold25,1200,5,1|2|3|4|5,0.03653390189368771,-0.00633482298359056,4,0.03651358726850983,0.019466500745347524,0.0005007406841948139,0.07598243899253203,0.057426134328438766
FA10,min,s4_scaffold50,1200,5,1|2|3|4|5,0.040203177426467465,-0.059731995952342465,4,0.0358977314571204,0.0179522106505907,-9.47225678970087e-05,0.07123356713861623,0.05295898188376978
FA10,min,s5_score_oracle,1200,5,1|2|3|4|5,0.004742872079588517,-0.04417219692442054,3,0.0033953278693583094,0.01948179512280768,-0.035277910266144574,0.04108603976190873,0.057471252708263997
FA10,min,s2_uniform,2400,5,1|2|3|4|5,0.0356258894096002,-0.026128375087018707,4,0.03417937326040742,0.019127160356031278,-0.002539103891052022,0.07214872048516263,0.05642508092727231
FA10,min,s3_top10,2400,5,1|2|3|4|5,0.0060807479557479175,-0.015909090909090984,4,0.0036817791200280717,0.007192347806143193,-0.008090306061459922,0.020154438086423324,0.021217410188687575
FA10,min,s3_top25,2400,5,1|2|3|4|5,0.0009952777600255648,-0.033660646557318485,3,-0.0016343004679377296,0.013310370984835946,-0.028379674330997,0.023976224004952713,0.03926556509234074
FA10,min,s3_top50,2400,5,1|2|3|4|5,0.0100008275822925,-0.03097456015993927,3,0.008065831633438382,0.017370286283788533,-0.026628197516224694,0.04227414732807362,0.05124230628325336
FA10,min,s4_scaffold25,2400,5,1|2|3|4|5,0.03502737474978119,-0.008624200272967841,4,0.035168355835170986,0.02011819601342528,-0.0016625952570883998,0.07550088193324113,0.059348633934064365
FA10,min,s4_scaffold50,2400,5,1|2|3|4|5,0.0122169522393405,-0.06390527625033249,3,0.011441288402577552,0.01688185033817665,-0.02247893400810297,0.043981111076202825,0.049801421319362264
FA10,min,s5_score_oracle,2400,5,1|2|3|4|5,0.004742872079588517,-0.04417219692442054,3,0.0033953278693583094,0.01948179512280768,-0.035277910266144574,0.04108603976190873,0.057471252708263997
FA10,min,s2_uniform,3600,5,1|2|3|4|5,0.020421245563993412,-0.02657543341417956,3,0.01988932455938007,0.018790184601198117,-0.017383249216124143,0.057163309105085505,0.05543100319262341
FA10,min,s3_top10,3600,5,1|2|3|4|5,0.0060807479557479175,-0.015909090909090984,4,0.0036817791200280717,0.007192347806143193,-0.008090306061459922,0.020154438086423324,0.021217410188687575
FA10,min,s3_top25,3600,5,1|2|3|4|5,0.0009952777600255648,-0.033660646557318485,3,-0.0016343004679377296,0.013310370984835946,-0.028379674330997,0.023976224004952713,0.03926556509234074
FA10,min,s3_top50,3600,5,1|2|3|4|5,0.004080332523533398,-0.04217002381314383,3,0.002428944865373685,0.017873414616470358,-0.03234836632056273,0.037926077790868706,0.052726533756644295
FA10,min,s4_scaffold25,3600,5,1|2|3|4|5,0.03502737474978119,-0.008624200272967841,4,0.035168355835170986,0.02011819601342528,-0.0016625952570883998,0.07550088193324113,0.059348633934064365
FA10,min,s4_scaffold50,3600,5,1|2|3|4|5,0.006196152530422489,-0.0726203073023457,3,0.004783484042466348,0.017727660481597473,-0.03126717866577235,0.03949350770892716,0.05229655937975809
FA10,min,s5_score_oracle,3600,5,1|2|3|4|5,0.004742872079588517,-0.04417219692442054,3,0.0033953278693583094,0.01948179512280768,-0.035277910266144574,0.04108603976190873,0.057471252708263997
FA10,min,s2_uniform,4800,5,1|2|3|4|5,0.01420823795063148,-0.03693266080573132,3,0.01333063580453619,0.018503786156942485,-0.024588249620143252,0.048979586665235435,0.05458612841279372
FA10,min,s3_top10,4800,5,1|2|3|4|5,0.0060807479557479175,-0.015909090909090984,4,0.0036817791200280717,0.007192347806143193,-0.008090306061459922,0.020154438086423324,0.021217410188687575
FA10,min,s3_top25,4800,5,1|2|3|4|5,0.0009952777600255648,-0.033660646557318485,3,-0.0016343004679377296,0.013310370984835946,-0.028379674330997,0.023976224004952713,0.03926556509234074
FA10,min,s3_top50,4800,5,1|2|3|4|5,0.0017219876937062451,-0.04217002381314383,3,-8.75432777844638e-05,0.018119564237418374,-0.034997456721226124,0.03585655796205755,0.053452674596354964
FA10,min,s4_scaffold25,4800,5,1|2|3|4|5,0.03502737474978119,-0.008624200272967841,4,0.035168355835170986,0.02011819601342528,-0.0016625952570883998,0.07550088193324113,0.059348633934064365
FA10,min,s4_scaffold50,4800,5,1|2|3|4|5,0.003885780819155621,-0.0726203073023457,3,0.0025458695381860266,0.01795592292875389,-0.033129609721268334,0.03736160685810384,0.052969933096175786
FA10,min,s5_score_oracle,4800,5,1|2|3|4|5,0.004742872079588517,-0.04417219692442054,3,0.0033953278693583094,0.01948179512280768,-0.035277910266144574,0.04108603976190873,0.057471252708263997
MK14,mean,s2_uniform,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14,mean,s3_top10,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14,mean,s3_top25,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14,mean,s3_top50,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14,mean,s4_scaffold25,600,5,1|2|3|4|5,0.03285765161645275,-0.08553137224467494,3,0.030352328113493365,0.029536802624465952,-0.0279749705126559,0.08745178952131286,0.08713350269439415
MK14,mean,s4_scaffold50,600,5,1|2|3|4|5,0.07674339611510297,-0.010610827522789856,4,0.07252040276862198,0.02999178606944164,0.01528816436284372,0.13079929896272252,0.08847570285507965
MK14,mean,s5_score_oracle,600,5,1|2|3|4|5,0.06891147715057033,-0.0488517813763123,4,0.06398542024596143,0.033244248910740834,0.00038845486164255385,0.12761895874879897,0.09807046107413668
MK14,mean,s2_uniform,1200,5,1|2|3|4|5,0.07077006412860082,-0.07110183846028051,4,0.06683077769828491,0.029112934664112435,0.009941977846215703,0.12297697254230076,0.08588309314481962
MK14,mean,s3_top10,1200,5,1|2|3|4|5,-0.06024448807968077,-0.1542153552074329,2,-0.061148062284945764,0.032013299406358435,-0.1255006803621015,0.002049222362073953,0.09443916274708203
MK14,mean,s3_top25,1200,5,1|2|3|4|5,0.018038723147124534,-0.05421618073286327,3,0.013404520653282298,0.031205596075067427,-0.04785817951260605,0.07183522070363091,0.09205643969854797
MK14,mean,s3_top50,1200,5,1|2|3|4|5,0.03839521184005111,-0.049053117951113556,3,0.036196032735780787,0.03228540006001244,-0.025268339920782968,0.10014852450002062,0.09524185907612438
MK14,mean,s4_scaffold25,1200,5,1|2|3|4|5,0.03549461502439329,-0.030297425273359435,3,0.031325573998527964,0.03409593201875758,-0.037136518340816486,0.09819790459806843,0.10058292436715668
MK14,mean,s4_scaffold50,1200,5,1|2|3|4|5,0.0449725413406574,-0.00768896486874715,4,0.041283074224035855,0.034131184925912904,-0.023195612898292473,0.11026834733007611,0.10068692036562875
MK14,mean,s5_score_oracle,1200,5,1|2|3|4|5,0.06995773266260923,-0.053832933614848644,4,0.06561008692390333,0.03417845042900972,-0.001636468307668934,0.1315166331003256,0.10082635349567334
MK14,mean,s2_uniform,2400,5,1|2|3|4|5,0.007541387604678052,-0.08988105070915281,2,0.005713587061499018,0.03280628291129079,-0.059807342091592594,0.07167208054929207,0.09677846234027497
MK14,mean,s3_top10,2400,5,1|2|3|4|5,-0.07405329617300219,-0.17773094917286408,2,-0.07483733275271491,0.03348123058421335,-0.14251704953675748,-0.008537439331128795,0.09876955648898486
MK14,mean,s3_top25,2400,5,1|2|3|4|5,-0.04319624992281712,-0.13399912028640204,2,-0.04376873414003287,0.036253897350398114,-0.11379245900376572,0.025198896069279404,0.10694891734309103
MK14,mean,s3_top50,2400,5,1|2|3|4|5,0.045607642794230775,-0.017893513916042658,4,0.04264666337341653,0.03227249316032101,-0.019518720814005814,0.10546571923962722,0.09520378375045904
MK14,mean,s4_scaffold25,2400,5,1|2|3|4|5,-0.024697220311976,-0.1533199509815934,2,-0.025559524220853162,0.03708371769656491,-0.09947688196172064,0.045158518017871366,0.1093968855368012
MK14,mean,s4_scaffold50,2400,5,1|2|3|4|5,0.05537433813939222,-0.04007937142448181,4,0.05325417197105178,0.03555510028889901,-0.014688249454941696,0.12270732009918195,0.10488746755060294
MK14,mean,s5_score_oracle,2400,5,1|2|3|4|5,0.04672840046031386,-0.0703426717433045,4,0.04427290042872818,0.03523315807330791,-0.024715077144613566,0.11171202848631327,0.10393773872361034
MK14,mean,s2_uniform,3600,5,1|2|3|4|5,0.043877273127694794,0.017717447955762022,5,0.041595842322513614,0.034362020341328556,-0.024928737800323023,0.10927860916994428,0.10136788433274484
MK14,mean,s3_top10,3600,5,1|2|3|4|5,-0.07405329617300219,-0.17773094917286408,2,-0.07483733275271491,0.03348123058421335,-0.14251704953675748,-0.008537439331128795,0.09876955648898486
MK14,mean,s3_top25,3600,5,1|2|3|4|5,-0.05682716641415906,-0.1423021504099592,2,-0.0565756916148989,0.03675514889646894,-0.12582784107802863,0.014495430824271745,0.10842760830011271
MK14,mean,s3_top50,3600,5,1|2|3|4|5,0.03595930341920887,-0.09744941382252509,4,0.034660271311895044,0.03608004573946819,-0.032804557967701556,0.10406943410237628,0.10643605547371457
MK14,mean,s4_scaffold25,3600,5,1|2|3|4|5,-0.024697220311976,-0.1533199509815934,2,-0.025559524220853162,0.03708371769656491,-0.09947688196172064,0.045158518017871366,0.1093968855368012
MK14,mean,s4_scaffold50,3600,5,1|2|3|4|5,0.011975729124939393,-0.09279756202918288,3,0.011613151349516761,0.036870108332086725,-0.06072813432298988,0.08643190791699663,0.10876673838201435
MK14,mean,s5_score_oracle,3600,5,1|2|3|4|5,0.026554420105789057,-0.11332931631258464,3,0.025877645868032803,0.036202686897365416,-0.043616239221769666,0.0954067209279002,0.1067978466194234
MK14,mean,s2_uniform,4800,5,1|2|3|4|5,0.06291880203409922,-0.00776777069786716,4,0.0604059093949833,0.03447674306224127,-0.007030328419858135,0.1266542845254234,0.10170631610678785
MK14,mean,s3_top10,4800,5,1|2|3|4|5,-0.07405329617300219,-0.17773094917286408,2,-0.07483733275271491,0.03348123058421335,-0.14251704953675748,-0.008537439331128795,0.09876955648898486
MK14,mean,s3_top25,4800,5,1|2|3|4|5,-0.05682716641415906,-0.1423021504099592,2,-0.0565756916148989,0.03675514889646894,-0.12582784107802863,0.014495430824271745,0.10842760830011271
MK14,mean,s3_top50,4800,5,1|2|3|4|5,-0.007549147671282119,-0.14181138556255873,3,-0.007094104916647797,0.03759666146106272,-0.07876318516839219,0.06660853697974325,0.11091006851243314
MK14,mean,s4_scaffold25,4800,5,1|2|3|4|5,-0.024697220311976,-0.1533199509815934,2,-0.025559524220853162,0.03708371769656491,-0.09947688196172064,0.045158518017871366,0.1093968855368012
MK14,mean,s4_scaffold50,4800,5,1|2|3|4|5,0.00034323176233144184,-0.09410196081130245,3,0.0008747231535757901,0.037447588874415266,-0.07276656444714746,0.07308150083228385,0.11047030471012004
MK14,mean,s5_score_oracle,4800,5,1|2|3|4|5,0.00816731488533129,-0.1357701003135941,3,0.008497183099319478,0.03712364352938216,-0.06054919335064616,0.07998667728329047,0.10951466665568493
MK14,min,s2_uniform,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14,min,s3_top10,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14,min,s3_top25,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14,min,s3_top50,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14,min,s4_scaffold25,600,5,1|2|3|4|5,0.06896267328159186,0.03467443793724345,5,0.06301950112145198,0.020211353248184915,0.02473974765770928,0.10123773174263602,0.05962344757144865
MK14,min,s4_scaffold50,600,5,1|2|3|4|5,0.07515483614099948,0.04220397516139318,5,0.06862594602319444,0.024821676089978872,0.020982117767957473,0.11694872390567966,0.07322388980160163
MK14,min,s5_score_oracle,600,5,1|2|3|4|5,0.06891147715057033,-0.0488517813763123,4,0.06398542024596143,0.033244248910740834,0.00038845486164255385,0.12761895874879897,0.09807046107413668
MK14,min,s2_uniform,1200,5,1|2|3|4|5,0.03473378711560129,-0.005172585544508168,4,0.030879281949334942,0.02888208417152691,-0.02513077128654157,0.08815006638327313,0.0852020847000856
MK14,min,s3_top10,1200,5,1|2|3|4|5,0.02948743386243389,0.0,3,0.026151499263831472,0.012904059868636195,0.0023470290874702676,0.052069272376558874,0.03806694819435504
MK14,min,s3_top25,1200,5,1|2|3|4|5,0.034059377234310316,0.00012740882306105927,5,0.02885353073700045,0.021954280675293023,-0.013605242555345474,0.07200332038355982,0.06476507964303457
MK14,min,s3_top50,1200,5,1|2|3|4|5,0.040700029134210655,-0.038540707479861824,3,0.03706986610466499,0.02975669331036496,-0.02044293114202615,0.0946239119475605,0.08778217973353931
MK14,min,s4_scaffold25,1200,5,1|2|3|4|5,0.07143904434900641,0.02930181198451287,5,0.06602633530222682,0.019652823821187108,0.028881824281767138,0.10426920234023644,0.057975786991833284
MK14,min,s4_scaffold50,1200,5,1|2|3|4|5,0.08196351244515915,0.011270846234468612,5,0.07610753515327713,0.02972428047586435,0.016783769149920864,0.1338641287695482,0.08768656194314407
MK14,min,s5_score_oracle,1200,5,1|2|3|4|5,0.06891147715057033,-0.0488517813763123,4,0.06398542024596143,0.033244248910740834,0.00038845486164255385,0.12761895874879897,0.09807046107413668
MK14,min,s2_uniform,2400,5,1|2|3|4|5,0.02980217995923843,-0.04872528738563864,4,0.026191048143105057,0.03110151976372469,-0.03306900546072166,0.08698438107123599,0.0917494148092902
MK14,min,s3_top10,2400,5,1|2|3|4|5,0.02858821733821737,0.0,3,0.025241847487909294,0.012866426671984576,0.001432794708792619,0.05169750203390584,0.03795593034711093
MK14,min,s3_top25,2400,5,1|2|3|4|5,0.05473068140223035,-0.0005876941517672929,4,0.049123498225385503,0.02206932822148189,0.00742748063122424,0.0924452460612961,0.0651044696509269
MK14,min,s3_top50,2400,5,1|2|3|4|5,0.0778967843566989,-0.023352984097547824,4,0.07272337663494927,0.030327359285728408,0.014705794061681154,0.12912291598841744,0.08946564310410544
MK14,min,s4_scaffold25,2400,5,1|2|3|4|5,0.06419230488939198,0.025851663809300707,5,0.05928537347963746,0.019888998361819475,0.021429700861541303,0.09736291776688086,0.05867250136658054
MK14,min,s4_scaffold50,2400,5,1|2|3|4|5,0.10290678901042519,0.00538055064732057,5,0.09710032257760426,0.029513593182021777,0.041009307269186446,0.1545037911220767,0.08706503489029711
MK14,min,s5_score_oracle,2400,5,1|2|3|4|5,0.06891147715057033,-0.0488517813763123,4,0.06398542024596143,0.033244248910740834,0.00038845486164255385,0.12761895874879897,0.09807046107413668
MK14,min,s2_uniform,3600,5,1|2|3|4|5,0.05374609638903301,-0.04343376464820192,4,0.04935178150938373,0.031869914364913945,-0.01177014892127171,0.11054471521766164,0.09401617719059223
MK14,min,s3_top10,3600,5,1|2|3|4|5,0.02858821733821737,0.0,3,0.025241847487909294,0.012866426671984576,0.001432794708792619,0.05169750203390584,0.03795593034711093
MK14,min,s3_top25,3600,5,1|2|3|4|5,0.049619043560553557,-0.0005876941517672929,4,0.0441287516084801,0.022382867768453458,0.0012346414689934622,0.0877058062508017,0.06602941062399677
MK14,min,s3_top50,3600,5,1|2|3|4|5,0.08637766854451548,-0.027866134910574658,4,0.08103482303930716,0.030652224103122714,0.022499723436289615,0.13801430689511007,0.09042399359998118
MK14,min,s4_scaffold25,3600,5,1|2|3|4|5,0.06419230488939198,0.025851663809300707,5,0.05928537347963746,0.019888998361819475,0.021429700861541303,0.09736291776688086,0.05867250136658054
MK14,min,s4_scaffold50,3600,5,1|2|3|4|5,0.10409288323720414,0.018804892903960813,5,0.09800710113765686,0.03036154451144221,0.03973397922797814,0.1572281113722143,0.08956648944467634
MK14,min,s5_score_oracle,3600,5,1|2|3|4|5,0.06891147715057033,-0.0488517813763123,4,0.06398542024596143,0.033244248910740834,0.00038845486164255385,0.12761895874879897,0.09807046107413668
MK14,min,s2_uniform,4800,5,1|2|3|4|5,0.08141856899445157,-0.04296814718663722,4,0.07640009385318855,0.03185209902644838,0.01429240351586125,0.1380067936845396,0.09396362198135284
MK14,min,s3_top10,4800,5,1|2|3|4|5,0.02858821733821737,0.0,3,0.025241847487909294,0.012866426671984576,0.001432794708792619,0.05169750203390584,0.03795593034711093
MK14,min,s3_top25,4800,5,1|2|3|4|5,0.049619043560553557,-0.0005876941517672929,4,0.0441287516084801,0.022382867768453458,0.0012346414689934622,0.0877058062508017,0.06602941062399677
MK14,min,s3_top50,4800,5,1|2|3|4|5,0.07807641440266908,-0.01484879783562354,4,0.07272634123411874,0.03144351446418554,0.011227514769256722,0.1308227510039955,0.09275829842248776
MK14,min,s4_scaffold25,4800,5,1|2|3|4|5,0.06419230488939198,0.025851663809300707,5,0.05928537347963746,0.019888998361819475,0.021429700861541303,0.09736291776688086,0.05867250136658054
MK14,min,s4_scaffold50,4800,5,1|2|3|4|5,0.0972563129035112,0.018804892903960813,5,0.09150885991676429,0.030476346293556198,0.03197293912226725,0.15098625547638303,0.08990515444908899
MK14,min,s5_score_oracle,4800,5,1|2|3|4|5,0.06891147715057033,-0.0488517813763123,4,0.06398542024596143,0.033244248910740834,0.00038845486164255385,0.12761895874879897,0.09807046107413668
MK14_min,mean,s2_uniform,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14_min,mean,s3_top10,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14_min,mean,s3_top25,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14_min,mean,s3_top50,600,5,1|2|3|4|5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MK14_min,mean,s4_scaffold25,600,5,1|2|3|4|5,0.025355339817471546,-0.04496294167324422,3,0.026503142222688857,0.03071435927452649,-0.03284667954497151,0.08616627984252621,0.09060729221878437
MK14_min,mean,s4_scaffold50,600,5,1|2|3|4|5,0.07294762251206664,0.01744105530143769,5,0.07008547135560075,0.03078868076213536,0.011569247257332096,0.1316743105524859,0.09082654044355515
MK14_min,mean,s5_score_oracle,600,5,1|2|3|4|5,0.07035011439174692,-0.04428135718544568,4,0.06517062660333911,0.032701803264160924,0.0019948027650312926,0.1284245981214112,0.09647024761133342
MK14_min,mean,s2_uniform,1200,5,1|2|3|4|5,0.10796762000258138,0.036460241011249894,5,0.10295790115089305,0.02955930946608922,0.044552346490803835,0.1622156875286905,0.08719989782761683
MK14_min,mean,s3_top10,1200,5,1|2|3|4|5,-0.04168491113282561,-0.16853965167138446,2,-0.04290092096241874,0.03296825050252379,-0.10665476012162553,0.022408742388764048,0.09725626637771724
MK14_min,mean,s3_top25,1200,5,1|2|3|4|5,0.00962162101537275,-0.0924244956288196,4,0.004851665994148293,0.029971242207879577,-0.05492103601512223,0.06036845857049173,0.08841509850871453
MK14_min,mean,s3_top50,1200,5,1|2|3|4|5,0.025516001433468893,-0.09455397322331266,3,0.025041564223405095,0.03327220297559114,-0.03972478662416238,0.09036563661130342,0.09815292550388291
MK14_min,mean,s4_scaffold25,1200,5,1|2|3|4|5,0.025391301848232007,-0.08393748253992228,4,0.022260733996312183,0.03313903035058155,-0.042440811084075256,0.08607635639788941,0.09776006655338565
MK14_min,mean,s4_scaffold50,1200,5,1|2|3|4|5,0.0413157362650932,0.010489138646670504,5,0.03820253652995112,0.03385082413573756,-0.02801544907270008,0.10379471832762864,0.09985985665203942
MK14_min,mean,s5_score_oracle,1200,5,1|2|3|4|5,0.07979626057196501,-0.03749482423170991,4,0.07504916453777428,0.03459613483005922,0.008228270687348323,0.13926274399682978,0.10205852155891884
MK14_min,mean,s2_uniform,2400,5,1|2|3|4|5,0.010044248799603505,-0.08183883371636969,3,0.00833372119009043,0.0336604180645672,-0.05900269416003012,0.07414108448916969,0.09929815916141094
MK14_min,mean,s3_top10,2400,5,1|2|3|4|5,-0.060043051655175136,-0.17411878799007274,2,-0.06010714391124734,0.0340739629399307,-0.126052175870772,0.009042916975266562,0.10051811563299906
MK14_min,mean,s3_top25,2400,5,1|2|3|4|5,-0.048518059679318395,-0.15997919591992465,2,-0.0504599242645372,0.036071172333400486,-0.12034326347451543,0.02021384701650186,0.1064098789453564
MK14_min,mean,s3_top50,2400,5,1|2|3|4|5,0.03753944478080817,-0.05643677078481002,4,0.03606228431987021,0.03445026972366438,-0.031438816212351915,0.10116508213499692,0.10162821981628722
MK14_min,mean,s4_scaffold25,2400,5,1|2|3|4|5,-0.03158523975676576,-0.12143434474139303,2,-0.03153856172362785,0.03705579497604677,-0.1039123744486247,0.03992618951683288,0.10931451357276582
MK14_min,mean,s4_scaffold50,2400,5,1|2|3|4|5,0.045336018330913,-0.012444276954771294,4,0.044943311982870514,0.03498924907564317,-0.023991373087658904,0.11178039526077507,0.10321820771765089
MK14_min,mean,s5_score_oracle,2400,5,1|2|3|4|5,0.053512836504903204,-0.03652115387014421,4,0.050345015924224044,0.034770570245821426,-0.017973448081332468,0.11628974235407102,0.10257310565126483
MK14_min,mean,s2_uniform,3600,5,1|2|3|4|5,0.03645031003693333,2.892781143970513e-05,5,0.034072175300725746,0.03432098860617306,-0.03178434785123627,0.10170207610568777,0.10124684080439876
MK14_min,mean,s3_top10,3600,5,1|2|3|4|5,-0.060043051655175136,-0.17411878799007274,2,-0.06010714391124734,0.0340739629399307,-0.126052175870772,0.009042916975266562,0.10051811563299906
MK14_min,mean,s3_top25,3600,5,1|2|3|4|5,-0.06326543046269666,-0.16403669186739922,2,-0.06466162639293904,0.03612332318775215,-0.1360727611192602,0.004775370389969158,0.10656372385084396
MK14_min,mean,s3_top50,3600,5,1|2|3|4|5,0.027455576931118574,-0.08423190020572097,4,0.027364210309128136,0.03727356742261805,-0.04375600242534188,0.10022549377198728,0.10995694181055911
MK14_min,mean,s4_scaffold25,3600,5,1|2|3|4|5,-0.03158523975676576,-0.12143434474139303,2,-0.03153856172362785,0.03705579497604677,-0.1039123744486247,0.03992618951683288,0.10931451357276582
